x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.462038,0.792272,0.535903,0.780539,0.601661,0.729816,0.651118,0.684989,0.692737,0.667744,0.560655,0.563466,0.588298,0.476637,0.601796,0.422654,0.610548,0.373991,0.516369,0.544208,0.521375,0.443349,0.520491,0.380403,0.516964,0.329451,0.475073,0.546817,0.477694,0.456309,0.477944,0.401643,0.476737,0.353384,0.434252,0.568371,0.424538,0.500845,0.417715,0.458026,0.413075,0.417106,Stop Palm
0.461776,0.79027,0.535405,0.779455,0.600965,0.730315,0.649469,0.684542,0.690489,0.664716,0.559997,0.562795,0.587528,0.475392,0.600727,0.42066,0.609074,0.371787,0.515366,0.543296,0.520258,0.441776,0.519112,0.37895,0.515351,0.328181,0.474007,0.5456,0.476747,0.454714,0.47696,0.399952,0.47565,0.351582,0.433184,0.566878,0.423021,0.499421,0.415734,0.456485,0.410586,0.415513,Stop Palm
0.461458,0.789813,0.533957,0.777963,0.599227,0.726968,0.648914,0.681121,0.690998,0.663926,0.55874,0.560811,0.585773,0.473826,0.599275,0.419545,0.608019,0.370977,0.514339,0.541808,0.51918,0.44065,0.517844,0.377823,0.51394,0.327197,0.472957,0.544467,0.475326,0.453897,0.475244,0.399435,0.473822,0.351643,0.4319,0.56628,0.42137,0.499269,0.41386,0.456719,0.408708,0.416073,Stop Palm
0.461065,0.788858,0.533511,0.776739,0.598636,0.724742,0.648564,0.678728,0.691631,0.662725,0.558365,0.559821,0.585535,0.472929,0.598801,0.418562,0.607365,0.370262,0.513844,0.540909,0.518485,0.440312,0.516836,0.377664,0.512779,0.327237,0.472522,0.543736,0.475232,0.45322,0.474997,0.398727,0.473614,0.351006,0.431749,0.565922,0.420942,0.499171,0.413241,0.456476,0.408009,0.415642,Stop Palm
0.460732,0.789498,0.532935,0.778292,0.598378,0.725191,0.64838,0.677212,0.692618,0.661943,0.558223,0.559871,0.585499,0.473037,0.598731,0.418697,0.607232,0.370423,0.513746,0.540786,0.518477,0.440204,0.517143,0.377481,0.513268,0.326823,0.472533,0.543568,0.474889,0.453314,0.474367,0.398895,0.472716,0.350802,0.431869,0.565829,0.421035,0.499047,0.413245,0.45661,0.407853,0.415737,Stop Palm
0.46078,0.789916,0.533068,0.778523,0.598592,0.725132,0.648518,0.676768,0.692848,0.661726,0.558065,0.55996,0.585463,0.473146,0.598758,0.418836,0.607362,0.370557,0.513637,0.540916,0.518339,0.440271,0.517103,0.377294,0.513355,0.326416,0.472504,0.543641,0.474858,0.453318,0.474455,0.398885,0.472906,0.350766,0.431955,0.565739,0.421157,0.499038,0.41326,0.456665,0.407702,0.41588,Stop Palm
0.461267,0.789423,0.53388,0.777193,0.599235,0.725103,0.648896,0.677797,0.692497,0.661879,0.558374,0.560034,0.585867,0.473427,0.599328,0.419485,0.608224,0.371037,0.51431,0.541444,0.519201,0.440659,0.51866,0.377499,0.515596,0.326007,0.473417,0.54463,0.475747,0.454214,0.475296,0.399298,0.473693,0.350334,0.432949,0.56693,0.422157,0.499314,0.414056,0.45616,0.4081,0.414409,Stop Palm
0.461001,0.788468,0.534123,0.777427,0.600408,0.725342,0.650296,0.676875,0.693519,0.661758,0.558414,0.559639,0.586091,0.47344,0.599462,0.419256,0.608052,0.37099,0.514377,0.540908,0.519565,0.440291,0.518712,0.377078,0.51527,0.325749,0.47359,0.543612,0.476226,0.453544,0.475996,0.398818,0.474404,0.350431,0.432927,0.565142,0.42198,0.498322,0.414109,0.455328,0.40843,0.413991,Stop Palm
0.461193,0.788344,0.534469,0.777221,0.600677,0.72526,0.650388,0.676815,0.693544,0.661667,0.558725,0.559764,0.586435,0.473337,0.599559,0.418896,0.607812,0.370381,0.514613,0.540883,0.519586,0.440047,0.518383,0.376989,0.514517,0.325806,0.473708,0.543608,0.4761,0.453232,0.475707,0.398648,0.473943,0.350389,0.433063,0.565304,0.421842,0.498107,0.41406,0.45505,0.408614,0.413569,Stop Palm
0.460904,0.78945,0.533965,0.778048,0.599589,0.726559,0.649301,0.679341,0.691951,0.66327,0.558588,0.560666,0.586017,0.474126,0.599232,0.419595,0.607688,0.370869,0.514622,0.541565,0.519441,0.441072,0.518346,0.378029,0.514771,0.32658,0.473756,0.544167,0.475883,0.453838,0.475659,0.399174,0.474185,0.350819,0.43317,0.565837,0.421892,0.498113,0.414166,0.454814,0.40874,0.413357,Stop Palm
0.461282,0.79046,0.534186,0.777938,0.599632,0.726035,0.648799,0.678805,0.690326,0.661871,0.55786,0.560465,0.584987,0.473304,0.598534,0.418929,0.607525,0.37066,0.513891,0.541634,0.518045,0.440468,0.516691,0.377786,0.513024,0.327278,0.472895,0.544276,0.475092,0.453626,0.474952,0.398854,0.473542,0.350508,0.432141,0.565685,0.421133,0.498438,0.41363,0.455227,0.408452,0.413887,Stop Palm
0.460719,0.789254,0.533917,0.777196,0.599351,0.726524,0.648404,0.678825,0.690818,0.66038,0.556805,0.56011,0.584272,0.473401,0.597839,0.419658,0.606904,0.371183,0.513064,0.541254,0.518062,0.440627,0.517449,0.377397,0.514376,0.325825,0.472286,0.544153,0.474547,0.453875,0.474202,0.39891,0.472688,0.35024,0.431854,0.566057,0.420942,0.499208,0.413263,0.456067,0.40774,0.41483,Stop Palm
0.46088,0.789585,0.534112,0.777485,0.599676,0.725447,0.648997,0.677379,0.692056,0.660503,0.557055,0.560453,0.58445,0.473881,0.598029,0.419681,0.606982,0.371061,0.513349,0.54169,0.518231,0.441036,0.517473,0.377549,0.51411,0.325857,0.472637,0.544442,0.474898,0.453951,0.474312,0.398925,0.472424,0.350212,0.432245,0.566052,0.421082,0.498813,0.413137,0.455466,0.407374,0.413899,Stop Palm
0.460923,0.789631,0.534145,0.77736,0.59969,0.725265,0.64894,0.677256,0.691823,0.660051,0.557267,0.560392,0.584626,0.473826,0.598105,0.419607,0.606904,0.371024,0.51351,0.541547,0.518353,0.440908,0.517467,0.377546,0.513955,0.326036,0.472711,0.544266,0.475013,0.453717,0.474376,0.398836,0.47243,0.350257,0.432208,0.565878,0.421166,0.498626,0.413273,0.455357,0.407575,0.413855,Stop Palm
0.460475,0.788728,0.533489,0.776639,0.599511,0.725169,0.649102,0.677409,0.691478,0.660126,0.557242,0.56018,0.58472,0.47349,0.598254,0.419297,0.607183,0.370797,0.513391,0.54124,0.518225,0.440398,0.517467,0.377221,0.514182,0.325678,0.47269,0.54398,0.474777,0.453629,0.474333,0.398794,0.472679,0.35015,0.432285,0.565683,0.420959,0.498501,0.413066,0.455226,0.407557,0.413527,Stop Palm
0.460645,0.787788,0.533196,0.775466,0.599147,0.723886,0.648621,0.675782,0.691001,0.658312,0.557383,0.559593,0.584655,0.472398,0.597829,0.417797,0.606377,0.369178,0.513464,0.5409,0.518186,0.439894,0.516896,0.376859,0.513088,0.325674,0.472676,0.543737,0.474827,0.453148,0.474076,0.398446,0.472117,0.350103,0.43209,0.565485,0.420699,0.497866,0.41299,0.454472,0.407727,0.412734,Stop Palm
0.46011,0.787971,0.533251,0.776541,0.598292,0.723356,0.64792,0.674621,0.690626,0.658092,0.556981,0.55965,0.584237,0.472193,0.597547,0.417282,0.606091,0.368722,0.512907,0.540536,0.517704,0.439438,0.516523,0.37631,0.512654,0.325319,0.472036,0.542978,0.474278,0.451942,0.473699,0.397227,0.471746,0.34934,0.431618,0.564707,0.420324,0.497024,0.412532,0.453646,0.40713,0.412433,Stop Palm
0.45934,0.788118,0.531879,0.776812,0.597068,0.724068,0.647107,0.675369,0.690204,0.65852,0.555985,0.560068,0.583529,0.472278,0.596949,0.417173,0.605608,0.368422,0.511987,0.540933,0.516627,0.439416,0.515512,0.376119,0.51181,0.324909,0.471123,0.543363,0.473228,0.452268,0.472688,0.397462,0.470895,0.349418,0.430694,0.565046,0.419378,0.497636,0.411709,0.454307,0.406386,0.413122,Stop Palm
0.459648,0.788337,0.531989,0.777101,0.59698,0.723822,0.647142,0.674846,0.690258,0.658033,0.556076,0.559971,0.583612,0.472515,0.596953,0.417474,0.605574,0.368699,0.512046,0.540948,0.516608,0.439445,0.515921,0.376023,0.512674,0.324702,0.471117,0.543578,0.473062,0.452501,0.472557,0.397641,0.470874,0.349442,0.430754,0.56545,0.419461,0.498358,0.411647,0.45525,0.406131,0.414211,Stop Palm
0.458719,0.788074,0.531094,0.775412,0.596264,0.72325,0.646243,0.67503,0.688857,0.657951,0.555643,0.559449,0.583286,0.472204,0.5967,0.417106,0.6053,0.368454,0.511501,0.540423,0.516392,0.439423,0.515372,0.376085,0.512036,0.324545,0.470529,0.543065,0.472933,0.452286,0.472473,0.397321,0.470947,0.34891,0.430047,0.565055,0.419019,0.498426,0.411246,0.455327,0.405789,0.414125,Stop Palm
0.457736,0.787493,0.530277,0.775433,0.596372,0.7233,0.646152,0.674401,0.688011,0.656568,0.555086,0.559191,0.58282,0.472119,0.596157,0.417264,0.604758,0.368641,0.510944,0.540129,0.515822,0.439282,0.515004,0.37603,0.511774,0.324773,0.469957,0.54263,0.472195,0.452114,0.471922,0.397422,0.470514,0.349427,0.429538,0.56413,0.418781,0.497735,0.411093,0.454819,0.405644,0.413894,Stop Palm
0.457936,0.788685,0.530021,0.776452,0.595895,0.7235,0.646119,0.674773,0.688449,0.657728,0.555369,0.559331,0.583051,0.472126,0.596296,0.417108,0.604709,0.368512,0.511158,0.540257,0.516079,0.438831,0.514944,0.375655,0.511324,0.324769,0.470092,0.54272,0.472539,0.451702,0.472107,0.39708,0.470427,0.349398,0.429414,0.564431,0.41862,0.497362,0.410952,0.454301,0.405688,0.413271,Stop Palm
0.457791,0.786793,0.529834,0.773817,0.595572,0.722127,0.645266,0.674412,0.686427,0.655225,0.554673,0.559179,0.582136,0.471563,0.595311,0.416812,0.603871,0.368191,0.510313,0.539823,0.514942,0.438437,0.513491,0.375479,0.50979,0.324561,0.469149,0.54208,0.471354,0.4515,0.471041,0.397032,0.469691,0.349355,0.428321,0.563606,0.417282,0.496854,0.409803,0.453801,0.404701,0.412933,Stop Palm
0.457326,0.786922,0.529329,0.774658,0.594636,0.721503,0.644851,0.67304,0.686859,0.655849,0.554348,0.559344,0.581874,0.472352,0.595141,0.417713,0.603699,0.369111,0.509971,0.539875,0.51484,0.438935,0.513987,0.375622,0.510695,0.324249,0.468785,0.541907,0.470844,0.451648,0.470571,0.397263,0.469214,0.349642,0.428129,0.563264,0.417199,0.496561,0.409661,0.453682,0.404572,0.412905,Stop Palm
0.457596,0.786056,0.529033,0.772157,0.5943,0.719726,0.64413,0.672502,0.685892,0.652983,0.553879,0.5567,0.581393,0.469925,0.594593,0.414981,0.602842,0.366505,0.509646,0.537697,0.514057,0.4367,0.512629,0.374006,0.508901,0.323249,0.468521,0.540454,0.4708,0.450089,0.470349,0.396032,0.468992,0.348462,0.427874,0.562651,0.416318,0.496112,0.408683,0.453051,0.403686,0.411955,Stop Palm
0.456811,0.784274,0.52862,0.770145,0.593521,0.717281,0.643404,0.67092,0.684435,0.653199,0.553087,0.555706,0.580396,0.46836,0.593349,0.413643,0.601502,0.364962,0.508893,0.537078,0.513001,0.436159,0.511563,0.373574,0.507933,0.322849,0.467702,0.539779,0.469867,0.449897,0.469822,0.395547,0.468715,0.3477,0.426853,0.5615,0.415532,0.495336,0.407951,0.452637,0.402732,0.412111,Stop Palm
0.456571,0.784854,0.528339,0.771029,0.593002,0.717308,0.643166,0.670137,0.685287,0.65424,0.552757,0.555767,0.580108,0.468722,0.593176,0.413805,0.601331,0.365153,0.508648,0.537181,0.512856,0.436116,0.511788,0.373256,0.508378,0.322384,0.467604,0.53974,0.469812,0.449578,0.469892,0.395078,0.468901,0.347237,0.426923,0.561387,0.415562,0.494959,0.407843,0.452244,0.402571,0.411814,Stop Palm
0.456492,0.78275,0.527662,0.768939,0.592018,0.715556,0.641841,0.669261,0.683819,0.653127,0.552331,0.55446,0.579297,0.46758,0.592009,0.413369,0.599814,0.365308,0.508145,0.53593,0.512466,0.435069,0.510931,0.372889,0.506958,0.322836,0.467071,0.53862,0.469379,0.448667,0.469042,0.394588,0.467648,0.347268,0.426356,0.560357,0.414642,0.494186,0.40674,0.451817,0.401428,0.411808,Stop Palm
0.455797,0.783108,0.527711,0.769656,0.592501,0.715777,0.642304,0.668278,0.684519,0.654458,0.552065,0.554257,0.579137,0.467448,0.591835,0.413054,0.599742,0.365063,0.507955,0.535766,0.512353,0.434928,0.511189,0.372539,0.507648,0.322448,0.467005,0.538223,0.469205,0.448262,0.46911,0.394154,0.468005,0.347005,0.426563,0.559749,0.415013,0.493893,0.407089,0.451757,0.401686,0.412129,Stop Palm
0.455989,0.780802,0.526924,0.765874,0.591542,0.71211,0.641422,0.665451,0.682237,0.648666,0.551579,0.552211,0.578375,0.46577,0.591021,0.411712,0.598915,0.363981,0.507488,0.533919,0.511578,0.433833,0.5097,0.372102,0.50553,0.322262,0.466556,0.536786,0.46879,0.447132,0.468402,0.393096,0.46708,0.345758,0.425761,0.558578,0.413688,0.492363,0.405528,0.449769,0.400009,0.409462,Stop Palm
0.455672,0.778837,0.526502,0.765084,0.590624,0.710245,0.640646,0.663731,0.681978,0.650173,0.550644,0.551544,0.577267,0.465193,0.589966,0.410815,0.597987,0.3632,0.506305,0.533236,0.510055,0.432233,0.508706,0.370194,0.50499,0.320217,0.465418,0.53642,0.466772,0.446526,0.466187,0.392423,0.464741,0.345177,0.424821,0.55852,0.411292,0.492239,0.40225,0.44977,0.396022,0.409306,Stop Palm
0.455013,0.778789,0.526591,0.765793,0.59125,0.71064,0.640829,0.663182,0.682229,0.651068,0.55051,0.551161,0.577003,0.464693,0.589701,0.410214,0.597842,0.362644,0.50596,0.533246,0.509937,0.432174,0.509153,0.369599,0.506118,0.319295,0.465145,0.536638,0.466547,0.446524,0.466161,0.392042,0.464995,0.344678,0.424771,0.55901,0.411331,0.492222,0.402302,0.44937,0.396164,0.408562,Stop Palm
0.454249,0.778336,0.526538,0.765876,0.590544,0.711037,0.63984,0.662364,0.681162,0.651021,0.549318,0.550474,0.575629,0.46386,0.588123,0.409685,0.596114,0.362488,0.504931,0.53318,0.508274,0.432243,0.506929,0.369558,0.50337,0.319648,0.463912,0.537116,0.464612,0.446514,0.463793,0.392004,0.462373,0.344937,0.423525,0.559704,0.409509,0.492888,0.400533,0.449721,0.394661,0.408628,Stop Palm
0.454011,0.778284,0.526026,0.765655,0.590344,0.710939,0.639862,0.662377,0.68078,0.650635,0.549519,0.550227,0.575795,0.463878,0.588176,0.409474,0.595895,0.362317,0.505115,0.532656,0.508434,0.431824,0.506939,0.369277,0.503118,0.319544,0.464049,0.536474,0.464856,0.445975,0.463913,0.39165,0.462297,0.344673,0.423563,0.559082,0.409619,0.492624,0.400603,0.449731,0.394661,0.408885,Stop Palm
0.453005,0.777881,0.525151,0.765256,0.590541,0.710941,0.640173,0.662916,0.679579,0.650666,0.54907,0.550048,0.575255,0.4638,0.587624,0.409616,0.595545,0.362574,0.504744,0.532457,0.507964,0.431723,0.506299,0.369439,0.502479,0.319642,0.463892,0.535918,0.464922,0.445963,0.464251,0.391745,0.462781,0.344745,0.42345,0.557997,0.409546,0.491839,0.400283,0.449286,0.393947,0.408663,Stop Palm
0.452158,0.777869,0.524309,0.764556,0.589522,0.710619,0.639303,0.663204,0.679597,0.650702,0.548764,0.549636,0.574909,0.463219,0.587209,0.408718,0.59498,0.361549,0.504229,0.532121,0.507046,0.431242,0.504973,0.369409,0.500911,0.319406,0.463175,0.535781,0.464208,0.44563,0.463276,0.391308,0.461634,0.343631,0.422503,0.558394,0.408277,0.491835,0.399348,0.449116,0.393409,0.408051,Stop Palm
0.451614,0.779666,0.523408,0.765706,0.589388,0.710731,0.639522,0.663306,0.679335,0.650669,0.547805,0.549704,0.573845,0.463216,0.586129,0.40868,0.594027,0.361757,0.503389,0.532471,0.506348,0.431599,0.504175,0.369472,0.50012,0.31943,0.462566,0.536245,0.463878,0.446025,0.463024,0.391662,0.461395,0.34415,0.422186,0.559053,0.408184,0.49254,0.399071,0.449598,0.392923,0.408388,Stop Palm
0.451701,0.779541,0.523552,0.765846,0.589283,0.711239,0.639347,0.663998,0.679131,0.650531,0.547854,0.549382,0.573847,0.462736,0.58607,0.408281,0.593907,0.361304,0.503439,0.532206,0.506543,0.431178,0.504442,0.369044,0.5002,0.319396,0.462612,0.536196,0.463729,0.446067,0.462823,0.391726,0.46091,0.344363,0.42217,0.559104,0.408446,0.49287,0.39933,0.450058,0.393025,0.409061,Stop Palm
0.451875,0.779797,0.523655,0.766277,0.588992,0.711177,0.639108,0.663495,0.679716,0.650474,0.547626,0.550211,0.573709,0.463573,0.586144,0.409351,0.594307,0.36218,0.50306,0.532984,0.505966,0.432172,0.503991,0.369894,0.500118,0.319662,0.461986,0.537017,0.462989,0.446806,0.462305,0.391975,0.461034,0.344051,0.421319,0.559885,0.406947,0.493004,0.397901,0.449762,0.392061,0.408197,Stop Palm
0.451684,0.779927,0.523604,0.76651,0.589176,0.711359,0.639025,0.663383,0.679025,0.651029,0.547512,0.549314,0.573698,0.462771,0.586116,0.408119,0.59406,0.361011,0.502984,0.532481,0.506117,0.431601,0.504553,0.368934,0.500858,0.318626,0.462027,0.536848,0.462709,0.44672,0.461844,0.392137,0.460339,0.34438,0.421466,0.55993,0.40726,0.493627,0.398244,0.450637,0.392379,0.409226,Stop Palm
0.451151,0.77993,0.523477,0.766703,0.58936,0.712481,0.638762,0.66391,0.6779,0.650259,0.547327,0.550199,0.573466,0.463524,0.585961,0.408896,0.594086,0.361563,0.502697,0.533143,0.505814,0.431913,0.503937,0.369229,0.500072,0.319047,0.461596,0.537367,0.46244,0.446679,0.461469,0.39206,0.459815,0.344626,0.420939,0.560275,0.406769,0.493219,0.397653,0.450041,0.391687,0.408403,Stop Palm
0.451675,0.781228,0.523401,0.768002,0.588782,0.71242,0.6381,0.663665,0.678068,0.650736,0.547287,0.55021,0.573464,0.463503,0.585947,0.408748,0.593874,0.361417,0.502676,0.53318,0.505787,0.43193,0.503933,0.369145,0.499949,0.318946,0.461682,0.537459,0.462617,0.446624,0.461734,0.392046,0.460011,0.344481,0.421113,0.560594,0.406865,0.493614,0.397616,0.450597,0.39142,0.40914,Stop Palm
0.451452,0.781287,0.523589,0.767925,0.589049,0.712382,0.638703,0.663699,0.67868,0.651289,0.547217,0.550055,0.573451,0.463422,0.586012,0.40889,0.594072,0.36168,0.502548,0.533061,0.505815,0.431601,0.504286,0.368682,0.500512,0.318544,0.461489,0.537622,0.462449,0.446535,0.461488,0.391499,0.459666,0.343707,0.420938,0.560974,0.406792,0.49409,0.397447,0.450777,0.391086,0.409014,Stop Palm
0.45189,0.781837,0.524288,0.768119,0.589444,0.711751,0.638957,0.662287,0.679521,0.650419,0.547329,0.550229,0.573581,0.463471,0.586077,0.408777,0.594086,0.361521,0.502486,0.533452,0.505668,0.431758,0.504026,0.368792,0.50021,0.318543,0.461222,0.538173,0.462083,0.446756,0.461174,0.391558,0.459559,0.343601,0.420513,0.561678,0.406412,0.494424,0.39729,0.450916,0.391342,0.408956,Stop Palm
